y,FxFL,sideslipRR,FR,FL,FxFR,x,signal,roll,signal,rollrate,vx,FyRL,slip,RL,FxRR,ay,brake,longslipRR,FyFL,az,longslipRL,pitchrate,steeringangel,RR,slip1,sideslipFL,vy,yawrate,FyFR,FxRL,pitch,longslipFR,yaw,ax,sideslipFR,longslipFL,gas,FyRR,sideslipRL
-4853.560775068947,71.21971726742642,-0.0031491807415007,34.065939430875304,34.94198869955742,228.36576115441412,5427.454991199484,0.0,-0.027535755537734,-6.293554357632796,-0.5059983392032769,12.491540034544622,-77.69057503181654,-0.0079011739039718,38.1813590761298,1658.7195205055204,-4.650242893181899,0.0,0.0193763699438969,-5817.873619018489,-0.2245069087831892,0.0067528597970076,-0.0562708678016149,-6.293554357632796,38.20848296893824,6.275284133275615,0.4482882624794623,-0.098914561324421,-0.2553315401426372,-2415.03578349354,1524.7434833705324,-0.0045359266501247,0.0601213068028453,0.0820562580693588,-0.4692236071011615,0.5301238738305984,0.0060964235897313,0.4245874770965297,351.71085937788047,0.0042407854357568
-4853.551778715721,79.47260362392586,0.001006264972202,33.526139365672286,34.56157823919252,239.4948834731194,5427.579564420785,0.0,-0.0324186560134086,-6.623571129466553,-0.4731580799046633,12.48650373459827,-578.5930976495107,-0.0089780884515067,38.26079464268621,1662.6359076416463,-5.050072356408222,0.0,0.0216413218200324,-6010.576548877097,-0.1161379353580207,0.0066189402262074,-0.0501228735231133,-6.623571129466553,38.1721002039162,6.27420721872808,0.4740725786344797,-0.111907812096602,-0.2853891340982767,-2258.515532824454,1533.555735673192,-0.005065750194899,0.0733821601382187,0.0793338123378437,-0.603559694542453,0.5730497106854402,0.0068206347702995,0.4286528548759306,123.36738537699962,0.0082416512634197
-4853.543281093734,82.08126219025671,0.0048211471357001,32.97183157599997,34.16362194220621,246.4025336440696,5427.7041172942645,0.0,-0.0369500475587539,-6.921145653263421,-0.4361557081498153,12.480222968798032,-1051.4349179155795,-0.0100886046673352,38.33086252520814,1662.2012531997063,-5.398658066410327,0.0,0.0243861394734267,-6187.004683774795,-0.0083929383437126,0.0065498015788615,-0.0429057379724664,-6.921145653263421,38.15725079202137,6.273096702512251,0.4977202884642064,-0.1252911064344117,-0.3110285579123831,-2114.940746934349,1539.371153627084,-0.005528117356724,0.0867982006936057,0.0763354345163462,-0.7310768926581812,0.6133447991264298,0.0070330836141301,0.4325437456848965,-52.89775237706428,0.0117749401438819
-4853.535318832463,3.412447076303957,0.0083195404943915,32.43225557393801,33.80895681074026,217.88870129816385,5427.828639130943,0.0,-0.041091052208867,-7.184820409156781,-0.3955862477351686,12.47302951410244,-1480.0326411353567,-0.0112429375904278,38.39296748768376,1650.2352207396746,-5.716043435117327,0.0,0.0277458249037879,-6345.78572642344,0.0783364471610915,0.0065288029785347,-0.0348899777651761,-7.184820409156781,38.16903113446728,6.271942369589159,0.4971911249430502,-0.1392424431630753,-0.3328385000228223,-1968.788181273608,1537.2480459670712,-0.0059135632340615,0.0742970639985042,0.0731022924128452,-0.798195029499734,0.6174029496290802,-0.0040598698245122,0.4358595040922103,-185.7822205597328,0.0148810795216421
-4853.527924076039,-94.75232212886228,0.0115395567915677,31.97902111108641,33.655041165684665,173.43873412367563,5427.9531223556005,0.0,-0.044809180813415,-7.413303918325406,-0.3519235083510111,12.465120011396342,-1849.770386555001,-0.0124342693113461,38.44961248445341,1626.1562334819398,-5.963120598594262,0.0,0.0319428856441147,-6488.279699396502,0.1616877165729343,0.0065815076430891,-0.026296516296199,-7.413303918325406,38.21532860465793,6.27075103786824,0.4938702250798357,-0.153715626576767,-0.3513284095019846,-1840.7750010892248,1527.2271313275016,-0.0062156520314711,0.0613309312419214,0.0696697483682048,-0.8842876900435871,0.6172618396847691,-0.0104090611280333,0.4386694534529283,-283.6320508040239,0.0176151238577702
-4853.521123634239,-139.5006367215397,0.0145418342984329,31.609564637744395,33.64671813081866,138.7230500730628,5428.07755854742,0.0,-0.0480760609813141,-7.605477068657357,-0.3057210602042811,12.456531012550869,-2169.772573689915,-0.0136616781111066,38.499799371807605,1604.5830696103371,-6.196994518490378,0.0,0.0370588150474134,-6615.889232525095,0.2339794253893993,0.0066352100317193,-0.0172267476595371,-7.605477068657357,38.297735830014624,6.26952362906848,0.491034040285824,-0.1687337592275585,-0.3672437245839782,-1749.7622281944668,1515.686081102025,-0.0064290607301677,0.0510672322507823,0.0660671278241615,-0.946722004209728,0.6171413897470728,-0.0119432599167333,0.4412623446950281,-354.35808655452746,0.0200452496617202
-4853.51494187776,-147.7707724783224,0.0173630485882982,31.30287523660005,33.68742434226043,112.9123230201533,5428.2019408510805,0.0,-0.0508706699440667,-7.760398596159545,-0.2577614998771508,12.447541154097385,-2450.3123433230576,-0.0149329167359427,38.54754152509459,1595.6309418272008,-6.414174201993397,0.0,0.0427689924226337,-6716.277233578941,0.2995334156196675,0.0067281529467801,-0.0078522709146959,-7.760398596159545,38.403865823321865,6.268252390443643,0.4888000171000402,-0.1844229136410808,-0.3812606095882047,-1690.072438971299,1509.0483387620377,-0.0065499519632508,0.0427184809497303,0.0623162377070627,-0.9791994456227796,0.6168869098470994,-0.0115422727398158,0.4433277034401087,-404.3670514403058,0.0222163720553026
-4853.509400751736,-142.6369981743441,0.0200270315499674,31.043136258109577,33.726658195196464,93.1477819381303,5428.326264782162,0.0,-0.0531791538063267,-7.877309695269072,-0.2087266830226968,12.438396293871618,-2697.7863529795045,-0.0162442857174263,38.59434598460547,1588.5182817445375,-6.608375676699003,0.0,0.0487331457094764,-6793.74848919434,0.3580571783773107,0.0068404933007855,0.0016726544807428,-7.877309695269072,38.521331769162025,6.26694102146216,0.4871129929231048,-0.2007566092683065,-0.3938154825427669,-1653.9342894073084,1506.946251037504,-0.0065761490972431,0.0357428543098761,0.0584335210298295,-1.0007268366557889,0.6164565554294776,-0.0107836235094575,0.4447849193711247,-438.5215146291959,0.0241568232955855
-4853.504519527517,-135.77574836943168,0.0225425005866888,30.819373163315028,33.750541831932814,77.686760059756,5428.450526222476,0.0,-0.0549954793930471,-7.955637735481392,-0.1595469899102633,12.428983880187214,-2916.515703190735,-0.0175881679472121,38.633528923639005,1536.052761114318,-6.781602837999556,0.0,0.0556926073028699,-6853.395296360261,0.4171669431060221,0.0068210296019481,0.0112114444596768,-7.955637735481392,38.67676100874174,6.265597139232374,0.4858261685018939,-0.2176440417611596,-0.4052712150809976,-1639.5291904500136,1486.2463550137863,-0.0065068873102346,0.0298055843844427,0.0544315993318878,-1.0623972979970464,0.6158347086786692,-0.0101785292349929,0.4462035889055504,-459.3845065181456,0.0259019078253694
-4853.500315143777,-130.35672938448877,0.0248818978030285,30.622278359307003,33.76006662496927,65.95330765944809,5428.574717468053,0.0,-0.0563265070952057,-7.994999066095333,-0.1117979325147677,12.41893157325787,-3112.457175838974,-0.0189558374225751,38.66790628270348,1489.999101444471,-6.933301480014892,0.0,0.0643096350578268,-6887.311102144224,0.4220826820260248,0.0068813264879272,0.0204375846631669,-7.994999066095333,38.89345827623249,6.264229469757011,0.4847800746171951,-0.2349615619042077,-0.4159193665811918,-1659.7056334794258,1459.0509634046246,-0.0063435694307751,0.02463492818101,0.0503197335456476,-1.1289587233741771,0.6150218022001739,-0.009790714215948,0.4482803465153887,-468.0261276399128,0.0274994241622561
-4853.496802248354,-127.06212485725716,0.0270139941777612,30.444652093663947,33.75944113540999,56.10387121241333,5428.698830145917,0.0,-0.0571938296945307,-7.995200895333486,-0.0666994579715514,12.40854664230199,-3288.4210146280284,-0.0203373343731314,38.702820064766605,1511.390105110305,-7.064355563334441,0.0,0.0730769902066452,-6899.049181822724,0.4258762153392209,0.0071467655917537,0.0290921375392656,-7.995200895333486,39.11851439358877,6.262847972806455,0.483888704808165,-0.2525582087645822,-0.425926821847914,-1714.2470180816265,1468.0242651926992,-0.0060911119593172,0.0198497755726124,0.0461050337093247,-1.1414539693316046,0.613915735719393,-0.0095950935830019,0.4501138343551039,-470.01631698528,0.0289443178608819
-4853.493993518865,-125.82748792549457,0.0289173317749728,30.283898129294855,33.75398272978941,46.44172531349618,5428.82285984115,0.0,-0.0576293993942933,-7.956242234636298,-0.0252536273272156,12.398101659909452,-3442.97263369872,-0.0217271166050434,38.728910936009086,1488.6860628026766,-7.178682853163044,0.0,0.0817741601100749,-6903.091083720091,0.384290000963046,0.0072660136837776,0.0370639570626752,-7.956242234636298,39.34434842133872,6.261458190574543,0.4830443273768981,-0.2703382401113344,-0.435519806612547,-1788.260291629406,1480.0840339274714,-0.0057557103917624,0.0153010678709492,0.0417927862590387,-1.1874089545331517,0.6124510329613648,-0.0095414003787632,0.4513712488732652,-472.9457494114391,0.0301945921637768
-4853.491900491516,-125.71006922715004,0.0305831430526675,30.140577422041567,33.747939157130666,36.260842601809415,5428.946799577929,0.0,-0.0576741838483706,-7.878313903504193,0.0118399350122863,12.38706524142684,-3577.1931652719227,-0.0231189746821426,38.74501660354062,1459.4137906948288,-7.280773059001383,0.0,0.0919132344598268,-6904.478624615157,0.3113587576649027,0.0072849527106116,0.0443614099549212,-7.878313903504193,39.62259833347375,6.260066332497444,0.4821469692184438,-0.2881635029127662,-0.4448740558344916,-1863.1683213557387,1458.3339212300884,-0.0053443716151434,0.0110215561942475,0.0373859267488628,-1.2570041078268583,0.6105720836421916,-0.0095309298716796,0.4533501815111795,-475.1882244714964,0.0312751326129948
-4853.490533072909,-125.9790510257434,0.0320013325063821,30.01595465675961,33.743131973795215,25.976579578048117,5429.0706406963245,0.0,-0.0573734799992409,-7.7617975948636735,0.044272751704355,12.375800957631608,-3688.500404828335,-0.0244999816491498,38.772328134651694,1509.876282022616,-7.353195264444603,0.0,0.1013628147059802,-6903.863647768393,0.2321730213095201,0.0076442077308692,0.0507789754631095,-7.7617975948636735,39.87749520107674,6.258685325530436,0.4811819627224358,-0.3058516774667719,-0.4539520031493022,-1931.6731567355453,1486.5185163727638,-0.0048645740802825,0.0071462469524488,0.0328870500309929,-1.2433298286646326,0.6084377482639669,-0.0095489704657953,0.4550185307927531,-473.5151233449096,0.0321461998870382
-4853.489898771375,-126.52487399731972,0.0332004294144606,29.90963263319372,33.74047002794956,16.07838047571628,5429.194380446525,0.0,-0.056774048568808,-7.607264005535108,0.0721092097518217,12.36479564860489,-3777.667875235556,-0.0258527642813735,38.7935821416781,1541.38273570761,-7.401478467849053,0.0,0.1098327965245677,-6888.76216895498,0.1802168664822675,0.007804927537974,0.0561765616018782,-7.607264005535108,40.100657608752094,6.2573325428982125,0.4801674134518415,-0.3231785959469781,-0.462875455529799,-2000.631499758873,1514.474489563596,-0.0043263677855437,0.0036990273063726,0.0282983745577622,-1.23998490139309,0.606140835272377,-0.0096139400270067,0.4557179732770525,-464.73604889990673,0.0328210510240081
-4853.490002712644,-127.1648968726897,0.0342202982426716,29.820356463196354,33.74051988618511,6.717114940488067,5429.318016349413,0.0,-0.0559207373916153,-7.415470040961079,0.0954628427611432,12.353877532008353,-3847.2612343626542,-0.027161148937152,38.81639262873758,1567.5398428916749,-7.434632846093295,0.0,0.1176528284715057,-6862.924582525583,0.1144115603315442,0.0079932804177834,0.0606710523768571,-7.415470040961079,40.303580870192896,6.256024158242434,0.4791248818557306,-0.3399250752213777,-0.4717448670037602,-2075.1401722240835,1534.450418035214,-0.0037391149545805,0.0006796414008282,0.0236208352797452,-1.2425660642540952,0.6036999052739151,-0.0096862476050302,0.4563437570960948,-454.0813295871894,0.033345102633177
-4853.490848380734,-127.87578677117952,0.0350742825263187,29.746939840333685,33.74366087377975,-2.1739587447490543,5429.441544975379,0.0,-0.0548591828155187,-7.187355107882804,0.1142131399955103,12.343061399842052,-3903.158884537707,-0.0284146822017892,38.83519086201556,1595.317271592566,-7.457605663020534,0.0,0.124832113751149,-6829.479660793456,0.0278540147184383,0.0081774243579237,0.0643038160278519,-7.187355107882804,40.48661039886294,6.254770624977797,0.4780349910777637,-0.355937228155411,-0.480636644241939,-2151.6032336498824,1557.8129613042802,-0.0031117336765189,-0.0019818820812336,0.0188545119680948,-1.23932509570145,0.601076635460503,-0.0097738989214271,0.4569169983275173,-444.9146155643766,0.0337878292044621
-4853.4924381300425,-132.1415343200115,0.0357738496807703,29.68856647929525,33.75038841144459,-12.129146457503222,5429.564963232605,0.0,-0.0536352331576715,-6.924036513126946,0.1284013550265358,12.332397088969834,-3948.824470197,-0.0296048740190368,38.84953179891382,1624.2997824936544,-7.467471455590625,0.0,0.1313375922090179,-6788.535726985303,-0.0628664603795751,0.0083556257509557,0.0670710978491711,-6.924036513126946,40.64875235255125,6.25358043316055,0.4742360563858095,-0.3710984420302456,-0.4895728791187436,-2225.002158560779,1581.4025021774105,-0.0024527220526218,-0.0070108452372132,0.0139990607801424,-1.2175861545079898,0.594262884742347,-0.0112234344270973,0.4573800006972936,-438.651701019157,0.0341665934432291
-4853.494774289788,-248.40766589622783,0.0363179089455708,29.694566148118803,33.85987553932516,-81.19885137516748,5429.688270238392,0.0,-0.0522963744201658,-6.626803991037233,0.1376305655675763,12.322350042292994,-3971.823378374053,-0.0307370927200443,38.86311979748544,1652.9825615155885,-7.495783434144306,0.0,0.1370453648652687,-6738.657816183467,-0.1509323606580568,0.0085878288240922,0.0686870253962854,-6.626803991037233,40.78706683256436,6.252448214459542,0.4454373860183662,-0.3854821190673797,-0.4987899738136688,-2264.849156728384,1600.3470858804612,-0.0017720585407579,-0.0332634217595251,0.0090528522302468,-1.1450284051295614,0.5500072539135279,-0.0219539516074619,0.4570138773704467,-433.8693828636464,0.0344916889860973
-4853.497858646964,-357.1301523345305,0.0367384902673739,29.87261913210968,34.22218515142198,-178.26389576235673,5429.811468988425,0.0,-0.0508916960906892,-6.297113386356295,0.1420884395850916,12.31308226307086,-3978.146713313945,-0.0317890103009433,38.87467698838047,1680.045917616039,-7.491272619899181,0.0,0.1418844455392123,-6678.414357344611,-0.2365936060057968,0.0088151115968756,0.0690092476491071,-6.297113386356295,40.89952751603711,6.251396296878643,0.4133658983155884,-0.3988120063639431,-0.5083453192067682,-2306.0181966066766,1618.9785278709608,-0.0010823478512827,-0.0525121206628241,0.0040128181104028,-1.069209618372861,0.5027387089246087,-0.025948084087685,0.4560050728185728,-430.0330810324036,0.0347914177103935
-4853.501692181876,-406.60403181744,0.0370884169021703,30.244837329576335,34.75087881422315,-273.0318810225481,5429.934563531479,0.0,-0.0494679947705501,-5.93657952349885,0.14191352632227,12.304808481295426,-3970.8026378616887,-0.032763987876415,38.8873448662269,1704.6798325029265,-7.513962630686192,0.0,0.145825742860691,-6617.046971823134,-0.3230485092550231,0.0090602325352561,0.0680393952373158,-5.93657952349885,40.98474760623128,6.250421319303171,0.3787662848425797,-0.4111402474621088,-0.5186714167174413,-2364.319117967198,1632.134356679951,-0.0003965240511387,-0.0634186943547394,-0.0011265862594883,-0.9613561966010356,0.454214204736364,-0.0253572815207235,0.454364140424327,-427.3935144384632,0.0351024567068149
-4853.506278277583,-418.117978302552,0.037414254682737,30.792519637546075,35.342097003300736,-351.3078584902881,5430.0575608418285,0.0,-0.0480708624006145,-5.546968297142213,0.1372618580417727,12.297864128542493,-3960.5236036371566,-0.0336711883475435,38.90180642380636,1725.875815513892,-7.5668819214543666,0.0,0.148850510196682,-6560.568072236677,-0.4053715619655053,0.0092768278223262,0.0657735108113297,-5.546968297142213,41.0420313943102,6.249514118832042,0.3421060438995603,-0.4225986448568165,-0.5301539258909532,-2421.4173288934844,1641.230257667512,0.0002724823222562,-0.0665409450873975,-0.0063754301132937,-0.8205794639673644,0.4054294513675289,-0.0228946804137476,0.4518633924034123,-426.1719084624562,0.0354579914074581
-4853.511622531621,-414.1634716597183,0.0377440519784322,31.476116781490614,35.94133583921973,-407.1402131210059,5430.180470956144,0.0,-0.0467433910565357,-5.130188022876352,0.1284666805486128,12.292554508842674,-3952.166551639824,-0.0345099570517341,38.920380135417,1742.557155605431,-7.633881943990529,0.0,0.1509229195872443,-6510.484100639001,-0.4788386490250789,0.0094809764614416,0.0622078100261403,-5.130188022876352,41.070688578041086,6.2486753501278525,0.3034947603231148,-0.4331987257071935,-0.542891184070733,-2464.9810098141447,1644.501279071428,0.0009116675454847,-0.0636322473546811,-0.0117459903127036,-0.6532935992891586,0.3559568914948747,-0.0198983939913586,0.4484531503561214,-426.4512718822242,0.0358756869236293
-4853.517731923858,-404.2625971858615,0.0381021646543547,32.249996346854985,36.52789464593148,-439.486642990384,5430.30330646376,0.0,-0.0455242270127514,-4.688280090273191,0.1160545763372107,12.28914052669444,-3952.45818815916,-0.0352743997954291,38.94312661483037,1754.0001198611917,-7.713746138552885,0.0,0.1520483033976013,-6467.106411765519,-0.5475616169742311,0.0096458836972581,0.0574001089836612,-4.688280090273191,41.07158262983687,6.247910907384157,0.2629876239890539,-0.4428851913955631,-0.5568373631649773,-2492.932077934996,1642.8507394142298,0.0015082997873385,-0.0563640027424622,-0.0172506553415953,-0.4618853519893062,0.3054153882369254,-0.0167095086837323,0.4441780068826098,-428.3012628060371,0.0363709519964989
-4853.524614577467,-388.5202953000514,0.0385027283006532,33.06652849487853,37.090612063409054,-447.15138316518807,5430.426082161141,0.0,-0.0444466297839019,-4.223408964162768,0.1005491375591283,12.287859176204025,-3965.866459014911,-0.0359586936738404,38.970734303279,1759.9857459703308,-7.803242872836083,0.0,0.1522376371275709,-6430.347456524023,-0.6063191905368238,0.0097694479713796,0.0514228203249996,-4.223408964162768,41.04596442822349,6.247226613505746,0.220772267023316,-0.451603973821867,-0.571863548518852,-2507.036075763312,1635.3175935862898,0.0020503555719268,-0.0460208587937285,-0.0229008426746552,-0.2479127482398356,0.2542158162375346,-0.0133498141356538,0.4390841815208752,-431.8042000216543,0.0369504399317413
-4853.5322799557725,-365.3835623634351,0.0389513807940406,33.874970475755106,37.61513146887872,-428.5462994174687,5430.548814836913,0.0,-0.0435391022502949,-3.737851583085286,0.0822922945504187,12.288918448640928,-3992.3811937153146,-0.0365648981392391,39.00390806004015,1760.5235796940492,-7.9341914647705245,0.0,0.1515090281436472,-6469.55202299803,-0.6529551558376773,0.0098540756463589,0.0443746476212782,-3.737851583085286,40.99520864152839,6.246620409040347,0.1769262438555407,-0.4593985172558917,-0.5879132846490798,-2511.2791625337877,1622.7044757841436,0.0025266497295079,-0.0339543982461111,-0.028706791570799,-0.0219002161435076,0.2025839471048881,-0.0099597373460866,0.433223224099531,-437.0613914534665,0.0376142134275269
-4853.540742848238,-341.1294759877215,0.039405192626658,34.621833176438585,38.08710614988719,-382.89355171060095,5430.671522120298,0.0,-0.0428324606302259,-3.233986206847298,0.060514719239203,12.292372103340742,-4034.224127660209,-0.0371483758097121,39.0423366587105,1754.918655320325,-8.181635649085502,0.0,0.1499405620452078,-6713.376353268573,-0.6861572323442134,0.0098796030945112,0.0363680619297437,-3.233986206847298,40.92195236704439,6.246036931369874,0.1304785382175368,-0.466970227642923,-0.6054052643428942,-2509.443831275395,1605.1835671193592,0.0029270833300869,-0.0216221823753171,-0.0346806013637796,0.2029905595255979,0.1499939160664405,-0.0068386039353266,0.4268716006933549,-443.75717270172777,0.0383205169529965
-4853.550029299915,-319.8945622657547,0.0398295167105192,35.251002408256824,38.5031887562133,-305.6072025487399,5430.794221267815,0.0,-0.0423670988264147,-2.714280767806381,0.0347320571552162,12.298333854631828,-4090.884049574287,-0.0377713688499149,39.08588621638066,1739.8661282624184,-8.43981437466089,0.0,0.147707430404156,-6867.465938204308,-0.7284725298885231,0.0098130923453824,0.0275385722002364,-2.714280767806381,40.83165992216143,6.245413938329671,0.0808334753136082,-0.4751049669472973,-0.6247542544287223,-2506.435843398651,1581.1991126224011,0.0032428665873674,-0.0103895909298764,-0.0408400906420243,0.478800492842274,0.0960583130614955,-0.0037772115047457,0.420053445061313,-450.55409756332,0.0390339586661229
-4853.560153316203,-222.72655800352817,0.0405072843461987,35.68965323494896,38.8268120515113,-182.6272668752001,5430.916935739459,0.0,-0.0421448125638575,-2.181280782939257,0.0144167582177221,12.308055127326572,-4171.550796382878,-0.0380680026163606,39.136341213237294,1713.7686262651523,-7.785157017833549,0.0,0.1447860750660399,-5539.245247773769,-0.749309119722723,0.0096107747597147,0.0179132311903716,-2.181280782939257,40.73059741484127,6.245117304563226,0.0321410769724634,-0.4792921838132366,-0.6414153410107608,-2152.720407211485,1542.697306127335,0.0034660117731825,-0.0020942080715552,-0.0471859226080004,0.9915306258548298,0.043755057967466,-0.0008374155293747,0.4108450138773634,-457.4720818766028,0.0399602727908508
-4853.571026052742,-146.3982759399701,0.0421473501694492,35.83129032199582,38.93186990238125,-53.3586226201449,5431.03971401659,0.0,-0.0419848521981043,-1.6375968859026748,0.0231189802392565,12.32363793338899,-4306.490188816986,-0.036920403609961,39.19809104558037,1699.4611430545,-5.523085054628538,0.0,0.1401141443813396,-2276.628562030406,-0.6818013697960562,0.0095576359629918,0.0074694668998425,-1.6375968859026748,40.604002142058285,6.246264903569625,-0.0034778504096769,-0.4656457636260395,-0.6425179186632416,-1109.049769246874,1499.154700677093,0.00358826541525,-0.0005475503270726,-0.0536241963514345,1.5477930402069804,0.0013121757830237,-0.0005252955042801,0.3968399560500137,-475.2441773343269,0.0416946240815373
-4853.582424069397,-88.66485458719936,0.0448032728270256,35.88952101310606,38.93445549361747,-91.85937875551768,5431.16261650429,0.0,-0.0415272796212131,-1.085892040148482,0.0692844401462688,12.343433153064629,-4503.766621201162,-0.0338092245150297,39.26669410707288,1750.37247501883,-3.0895761909772084,0.0,0.1319302820408074,733.8580818245382,-0.5496925290391457,0.0101107935737692,-0.0034569345234807,-1.085892040148482,40.4003842270949,6.249376082664557,-0.0249922265482239,-0.4275235764339414,-0.62104496366696,184.0769058168869,1495.8791961068075,0.0036031866744914,-0.0013103856877086,-0.0599493395438374,1.8564276888108515,-0.0287208827796852,-0.0003668283982132,0.3835751099073543,-529.0067470721126,0.0443231854408979
-4853.594112773882,-48.0891225049478,0.0476746071256558,35.98708010999345,38.86518515263152,-97.91473756765504,5431.285686636629,0.0,-0.0404517695094718,-0.5288684957321652,0.1417469747097187,12.365426925681094,-4713.394967540634,-0.0292903028260836,39.333800648322736,1871.554145083327,-1.2709042444254468,0.0,0.1190150492421733,2764.526352844452,-0.4231436405400147,0.0112950972273778,-0.014697761435259,-0.5288684957321652,40.06475027681551,6.253895004353502,-0.0414942698131415,-0.3716315120219863,-0.5798751308506831,1403.5233317774218,1551.8026056738968,0.0035068621239274,-0.0017242299689173,-0.0659477217038505,2.056307845943848,-0.0519494183658535,-0.0002403769888964,0.3739008991971307,-639.4304812060398,0.0472103803621913
-4853.6059153719,-17.93136799801644,0.0499715648798917,36.09514730402153,38.7413499758976,-115.1336147469934,5431.408954647816,0.0,-0.0385676089258276,0.0307454463092492,0.2279143505212544,12.38846158058277,-4862.83111535038,-0.0240382765410648,39.392714086971374,2018.2271120459463,0.0207134343148132,0.0,0.100993748772682,4053.1838316898456,-0.380048601162688,0.0128957412200328,-0.0258461376479056,0.0307454463092492,39.57134124955081,6.2591470306385215,-0.0587440067912391,-0.3062331034497291,-0.5235076769394176,2436.591164303048,1643.8557303014038,0.0032984911456399,-0.0026102217451095,-0.071447184109873,2.1410309651780146,-0.0730077142351444,-7.392489258773421e-05,0.3674523197217536,-828.7034924848898,0.0496622436191354
-4853.617709830373,7.090904835487109,0.0511719856578863,36.22164389632501,38.57456263451297,-126.73356932836909,5431.532436930111,0.0,-0.0357919020968096,0.5902087971697616,0.3180593725041061,12.411159512030205,-4909.569347022497,-0.0186020077499299,39.423901561113006,2083.13241829176,0.8447612042024897,0.0,0.079852590492702,4774.100775165315,-0.3258198641238511,0.0143748903345337,-0.0368362883089997,0.5902087971697616,38.97718042833187,6.264583299429656,-0.0790078298627145,-0.2381055226072498,-0.4562650338700469,3232.8579360316967,1727.2004097214742,0.0029792374896563,-0.0034167993201019,-0.076319625818061,2.058519569738801,-0.0942811729582324,0.0002509264117421,0.3645099773151879,-1100.8289581343834,0.0512288844590442
-4853.629419607741,28.70905205498692,0.0509632338099243,36.34976428205021,38.37092750995037,-128.9001343039087,5431.656132408364,0.0,-0.0321357109188944,1.1467813056407128,0.4031706052461249,12.432045456791808,-4836.01670531443,-0.0134221012446423,39.41688208875871,2120.25823737388,1.2620503417705358,0.0,0.0583156791729795,4985.411819931827,-0.371385556008684,0.0155374706295499,-0.0468865941556349,1.1467813056407128,38.37876796480118,6.269763205934944,-0.1034080911362546,-0.1727636694547676,-0.3824282095602784,3780.6629713624006,1766.0449647565226,0.0025545649874407,-0.0040411135189182,-0.0804799488280913,1.8834478077749308,-0.1175032692472055,0.0008470421795748,0.3654642991414125,-1416.7624137802009,0.0516138958400645
-4853.641007470877,50.19350903666373,0.0491691240622438,36.464115557097074,38.13358704047406,-122.06933634557512,5431.780026734606,0.0,-0.0276915765706027,1.6977368798575494,0.4758499261534505,12.450436564682166,-4635.832721644788,-0.0088419870754291,39.36739570383413,1986.5811329912112,1.3747945557570531,0.0,0.0382832846232792,4838.944714759074,-0.4371204996733222,0.016242509356209,-0.0555288622713256,1.6977368798575494,37.84040764657619,6.274343320104157,-0.1324320334357768,-0.1145995296224263,-0.3060388748381154,4096.389023772115,1794.6268411822246,0.0020367942397332,-0.004260645412014,-0.0838846036302681,1.588271669997776,-0.1436153806939472,0.0018600483244653,0.3691024891985545,-1774.4090148848727,0.0506258192891636
-4853.652465847462,73.01740504913847,0.0458118546155026,36.54432957826464,37.86138196726828,-103.1473095519904,5431.904092192797,0.0,-0.0226133008675655,2.240376939697286,0.5311728375466838,12.46509384492191,-4327.391535986827,-0.0050683605839079,39.23935044192312,1749.330768956165,1.3035842103957287,0.0,0.0252578895438583,4461.9730127159255,-0.5218132427406044,0.0155271615341995,-0.0622983783999965,2.240376939697286,37.55454803218942,6.278116946595678,-0.1657185150337855,-0.0663452654543311,-0.230557930948645,4224.328868202914,1715.660654879327,0.0014426225365426,-0.0039384067668615,-0.0865279615133947,1.1981245645943144,-0.1727314268608367,0.0034836262196108,0.3760022859393364,-2093.339409046137,0.0482238111699114
-4853.663801510817,96.49633013543364,0.0411149086885348,36.57130263130571,37.55234400801125,-77.65011390223202,5432.028290725034,0.0,-0.0170834014750617,2.7720436344208266,0.5682114643212082,12.47578850868175,-3926.1477581990007,-0.0021202253751051,39.08968126716648,1570.029307438198,1.2906669057487494,0.0,0.0186688569885642,4064.8677813022578,-0.6001189755235187,0.0147527850518108,-0.0671398315182801,2.7720436344208266,37.49778356757048,6.281065081804481,-0.202379280028572,-0.0284005280366533,-0.1579973592438211,4301.490966747334,1625.748234412618,0.0007915364234794,-0.0032014596878933,-0.0884316039464618,0.8657681690338992,-0.2041888767945247,0.0058580656134911,0.384729638798114,-2297.833935704109,0.0445421551282046
-4853.675016465924,118.9000403231806,0.0354400532522872,36.53821570851007,37.206738553202605,-51.72384776600978,5432.152589483986,0.0,-0.0112750466602669,3.290132860826766,0.5889839142689215,12.48365400273414,-3451.0537132001004,0.0001259305004119,38.95304156114426,1519.0433023972296,1.420663011548847,0.0,0.0148742352181301,3722.335718138335,-0.6475179200645227,0.0146272440166741,-0.0704568687036515,3.290132860826766,37.53753083601634,0.0001259305004119,-0.241331794031252,0.000652190429638,-0.0892866766805589,4396.158118740475,1603.3793887097634,0.0001008317281726,-0.0022218887258726,-0.0896303603543335,0.6633846822187723,-0.2369799907674159,0.0090150109844004,0.3923731003317174,-2366.1580506421847,0.0398626835751494
