rollrate,sideslipRR,sideslipFL,az,ax,slip1,brake,ay,FxRL,FxFR,gas,steeringangel,FyFR,yaw,y,sideslipRL,roll,longslipRL,x,signal,pitchrate,FL,FxFL,longslipFL,vy,pitch,FR,sideslipFR,FyRR,longslipRR,yawrate,RL,longslipFR,slip,FyFL,signal,FyRL,vx,FxRR,RR
2.373457850156261e-07,-0.0019602473000597,0.0024045413832501,-7.736298957056065e-05,0.0511469401067758,6.283185265446442,0.0,3.5952511762929e-06,287.5172756522265,-77.10753913203676,0.2071307972711724,0.0,194.66063429545272,-0.0292621672942729,-4865.3514496856205,0.0019601640167846,-9.131919008965076e-07,0.0017279207027034,5019.824519785435,0.0,4.454962204767668e-05,92.26294082001122,-77.10894793095241,-0.0004765158408984,-1.2292215616995518e-06,-0.0015271382509507,92.2629414193372,-0.0024046067268004,163.19607431739172,0.0017279658762352,1.0655738271620839e-07,92.4665718037196,-0.0004765154631436,-4.173314429219095e-08,-194.65872965186125,-1.7955584478351208,-163.1924345168001,30.553669377122056,287.5189581883321,92.46657609646944
2.36714807077621e-07,-0.0019602595989119,0.0024045487558157,-7.715537816057093e-05,0.051011565328721,6.2831852655584175,0.0,3.585163824645269e-06,287.41292744384043,-77.10588829459974,0.2070960384833475,0.0,194.66213098125328,-0.0292621662303709,-4865.360389180792,0.0019601765406374,-9.108219146175584e-07,0.0017273021570427,5020.1299288423925,0.0,4.443325227172623e-05,92.26448480105216,-77.10729336433333,-0.0004765034102846,-1.2259530792385062e-06,-0.0015266933950528,92.26448539870808,-0.0024046139205581,163.19625442127042,0.0017273471992068,1.0625354060106737e-07,92.46806079333555,-0.0004765030333071,-4.16211683145335e-08,-194.66023183581245,-1.8527731863743349,-163.19262472564304,30.554180257824253,287.4146055407509,92.46806507360024
2.3608528876966805e-07,-0.0019602718659031,0.0024045561102139,-7.694520673161212e-05,0.0508765480722202,6.283185265670107,0.0,3.575102222789057e-06,287.3088549460702,-77.10424185684008,0.2070613717155082,0.0,194.6636239081249,-0.0292621651695029,-4865.369328824855,0.0019601890320474,-9.084582301278072e-07,0.0017266852394625,5020.435342998342,0.0,4.431722506366074e-05,92.2660246955027,-77.1056432070575,-0.0004764910126736,-1.2226927840038534e-06,-0.0015262497009562,92.2660252914926,-0.0024046210966132,163.19643411550533,0.0017267301506723,1.0595050843444645e-07,92.46954583895749,-0.0004764906364748,-4.15094792716561e-08,-194.6617302471426,-1.9009130427852032,-163.1928144990854,30.554689786327447,287.3105286155147,92.469550106776
2.35457256810736e-07,-0.0019602841010864,0.0024045634462018,-7.673247584736445e-05,0.0507418874032541,6.283185265781509,0.0,3.5650647475516794e-06,287.2050574384889,-77.1025998065298,0.2070267967245161,0.0,194.6651130617163,-0.0292621641116607,-4865.378268617418,0.0019602014910697,-9.061008326093332e-07,0.0017260699457025,5020.740762239787,0.0,4.420152567606618e-05,92.26756051417252,-77.10399744722979,-0.0004764786479777,-1.2194406670205545e-06,-0.0015258071653167,92.26756110850084,-0.0024046282547192,163.19661339936695,0.0017261147263715,1.0564828541809061e-07,92.47102695105328,-0.0004764782725561,-4.139807678799045e-08,-194.6632248717496,-1.9397422280754368,-163.1930038364968,30.555197966202957,287.2067266924316,92.47103120646472
2.3483071728183777e-07,-0.0019602963045101,0.0024045707635378,-7.651723742208933e-05,0.0506075823839183,6.283185265892626,0.0,3.5550537976938835e-06,287.1015341927685,-77.10096213090443,0.2069923132680889,0.0,194.66659842728575,-0.0292621630568363,-4865.387208558085,0.0019602139177532,-9.03749707283606e-07,0.0017254562715639,5021.046186553268,0.0,4.4086139889013247e-05,92.26909226784234,-77.10235607193766,-0.0004764663161051,-1.216196719654149e-06,-0.0015253657849347,92.26909286051333,-0.0024046353946348,163.1967922714809,0.0017255009221023,1.053468714322407e-07,92.47250414006722,-0.0004764659414597,-4.128696049903448e-08,-194.66471569480092,-1.9690705569151623,-163.1931927364958,30.555704801012546,287.1031990429551,92.47250838311037
2.3420572228585162e-07,-0.0019603084762168,0.0024045780619845,-7.629954592833979e-05,0.050473632090452,6.283185266003456,0.0,3.5450684153023137e-06,286.99828449635334,-77.09932881798407,0.2069579211039901,0.0,194.6680799895127,-0.0292621620050215,-4865.396148646464,0.001960226312143,-9.014048388525712e-07,0.0017248442127685,5021.351615925359,0.0,4.397105397727376e-05,92.27061996726395,-77.10071906921146,-0.0004764540169713,-1.2129609359766196e-06,-0.0015249255567503,92.27062055828192,-0.0024046425161188,163.19697072977942,0.0017248887335872,1.0504626559549523e-07,92.47397741640796,-0.0004764536431005,-4.117613013491784e-08,-194.6662027011974,-1.9887543791645503,-163.19338119716497,30.55621029430889,286.9999449546129,92.47398164712152
2.335822674957847e-07,-0.0019603206162451,0.0024045853413112,-7.60794953477115e-05,0.0503400355759691,6.283185266114001,0.0,3.5351082787548444e-06,286.8953076135782,-77.09769985393541,0.2069236199912218,0.0,194.6695577330927,-0.0292621609562084,-4865.405088882164,0.0019602386742784,-8.990662119146264e-07,0.0017242337650934,5021.657050342675,0.0,4.385625498231557e-05,92.2721436231603,-77.09908642508184,-0.0004764417504784,-1.209733307023057e-06,-0.0015244864778365,92.27214421252953,-0.0024046496189407,163.19714877167712,0.0017242781565995,1.047464669180589e-07,92.47544679045936,-0.0004764413773829,-4.106558533509487e-08,-194.66768587561967,-1.998697283472226,-163.19356921593425,30.556714449635127,286.896963691514,92.4754510088818
2.3307341933608975e-07,-0.0019603327244795,0.0024045926014468,-7.579447024586063e-05,0.0502067713300378,6.283185266224249,0.0,3.5780226815438408e-06,286.79259712382907,-77.0960752240882,0.206889409689028,0.0,194.67103164065165,-0.0292621599103885,-4865.414029264797,0.0019602510043225,-8.967336890809389e-07,0.0017236248372778,5021.962489791857,0.0,4.374175859084663e-05,92.2736632462247,-77.09745812306906,-0.0004764295164791,-1.2065141679261268e-06,-0.0015240485453624,92.27366383394944,-0.002404656702758,163.1973263919885,0.0017236691000588,1.0444783652222989e-07,92.47691226454808,-0.0004764291441893,-4.0955337332900767e-08,-194.6691652058564,-1.998850569497909,-163.19375679308058,30.557217270524824,286.7942488446729,92.47691647071773
2.3611217584623114e-07,-0.0019603447296404,0.0024045999469821,-7.529026556988593e-05,0.0500720325146792,6.283185266329297,0.0,3.495969207432692e-06,286.68869070074885,-77.09443735540941,0.2068552984260517,0.0,194.6725006854945,-0.0292621588674873,-4865.422969793971,0.0019602633355891,-8.943889294348506e-07,0.0017230062407355,5022.267934259572,0.0,4.363228652402223e-05,92.27517883900325,-77.09581586551462,-0.0004764171570461,-1.2034536504687427e-06,-0.0015236117387667,92.27517942569456,-0.0024046637546686,163.1975002075351,0.0017230503956234,1.0416298084912145e-07,92.47837280169824,-0.0004764167902062,-4.0850289008430176e-08,-194.6706455269436,-1.9892134864467237,-163.19394595096745,30.55771875520693,286.6903416051169,92.4783769922131
2.402106380741971e-07,-0.0019603566264504,0.0024046075351983,-7.50885093907939e-05,0.0499358108790167,6.283185266428155,0.0,3.460292229119129e-06,286.5834780496275,-77.09275771396614,0.206821321187559,0.0,194.6739768625476,-0.0292621578274395,-4865.431910469298,0.0019602756026488,-8.920048476922166e-07,0.0017223816297349,5022.5733837323605,0.0,4.353655549062786e-05,92.27669033691232,-77.09413243727732,-0.0004764045666678,-1.2005840198352263e-06,-0.001523175955142,92.27669092337912,-0.0024046709899371,163.19766638609323,0.0017224256421816,1.0387243202442225e-07,92.47982867142996,-0.0004764041996022,-4.0751431401303717e-08,-194.6721402235606,-1.96983323674658,-163.19413328256348,30.558218883952563,286.58512404801377,92.47983284200126
2.433962438875891e-07,-0.0019603684547626,0.002404615311548,-7.499062003455537e-05,0.0497997257013057,6.283185266522981,0.0,3.4407378405692794e-06,286.47834669067515,-77.09107636555221,0.2067874688685229,0.0,194.67547088722677,-0.0292621567904106,-4865.440851290379,0.0019602877655427,-8.8958429629484e-07,0.001721758143925,5022.878838196617,0.0,4.345593096778617e-05,92.27819769482812,-77.0924473434001,-0.000476391995331,-1.197839722443095e-06,-0.0015227410449947,92.27819828070707,-0.0024046784546228,163.1978262869344,0.0017218020113712,1.035610867160352e-07,92.48128051018506,-0.0004763916278478,-4.0656605177728167e-08,-194.6736511103377,-1.9408047448506904,-163.1943126496555,30.55871765050474,286.47998733310715,92.48128466189767
2.454987641830405e-07,-0.0019603802256157,0.0024046231839902,-7.493007669375068e-05,0.0496640568805936,6.283185266615563,0.0,3.4273250209064145e-06,286.3735455752822,-77.08940266443922,0.206753721978624,0.0,194.6769785339218,-0.0292621557566016,-4865.449792256822,0.0019602998270015,-8.871379287516645e-07,0.0017211367146607,5023.184297638742,0.0,4.338890300175793e-05,92.27970092147584,-77.09076982517357,-0.0004763794731748,-1.195165614874507e-06,-0.001522306864778,92.27970150638733,-0.0024046860633932,163.19798048633595,0.0017211804374571,1.0323089927310614e-07,92.48272841503724,-0.0004763791055222,-4.0564023496283555e-08,-194.6751717443232,-1.9022701922976564,-163.19448271733592,30.559215057884582,286.3751809664098,92.48273254880978
2.466651386534973e-07,-0.0019603919417384,0.0024046311182534,-7.489712395586742e-05,0.0495288062942686,6.283185266707367,0.0,3.41733637731976e-06,286.2690789071654,-77.08773720714312,0.2067200709797338,0.0,194.67849562223364,-0.0292621547261835,-4865.458733368229,0.0019603117975648,-8.846758211222307e-07,0.0017205172820394,5023.489762045173,0.0,4.333357478418118e-05,92.28120003292712,-77.08910053541824,-0.0004763670009954,-1.1925163073961984e-06,-0.001521873288924,92.28120061656512,-0.0024046937729706,163.19812910256329,0.001720560861225,1.028849551392456e-07,92.48417239595564,-0.0004763666333136,-4.047221950219218e-08,-194.67669844498556,-1.8544183213063627,-163.19464403779264,30.55971111033062,286.270709051855,92.48417651263549
2.470501702201825e-07,-0.0019604036069736,0.00240463910315,-7.488868423442315e-05,0.0493939496028659,6.283185266799522,0.0,3.40975899724898e-06,286.164926599312,-77.08607947539114,0.2066865124301548,0.0,194.6800200658536,-0.0292621536992984,-4865.467674624207,0.0019603236897836,-8.82206465263598e-07,0.0017198997256878,5023.795231402389,0.0,4.3288073381368686e-05,92.28269504507628,-77.08743898158511,-0.0004763545754959,-1.1898568192610384e-06,-0.0015214402107839,92.28269562717422,-0.0024047015639435,163.19827247145952,0.0017199431626971,1.0252604159215861e-07,92.48561245607706,-0.0004763542078747,-4.03800643688792e-08,-194.67822985205916,-1.79748351031666,-163.1947977085915,30.56020581191881,286.1665514921475,92.48561655665118
2.467873301942119e-07,-0.0019604152277339,0.0024046471312558,-7.490011962926643e-05,0.049259472347024,6.2831852668928745,0.0,3.4039602272896986e-06,286.06107644085006,-77.08442907904376,0.2066530452238287,0.0,194.6815505596561,-0.0292621526760605,-4865.47661602436,0.0019603355172056,-8.797369254240722e-07,0.0017192839783372,5024.10070569691,0.0,4.325058652393061e-05,92.2841859728928,-77.08578477597901,-0.0004763421945663,-1.187160866267188e-06,-0.0015210075421092,92.28418655321356,-0.0024047094221766,163.1984112410989,0.0017193272749685,1.0215701633859569e-07,92.48704860205228,-0.0004763418271155,-4.0286711778436996e-08,-194.6797652559133,-1.731744626003981,-163.19494502371592,30.56069916652264,286.0626961304799,92.487052687608
2.459950550479438e-07,-0.0019604268120291,0.0024046551936527,-7.492523811907312e-05,0.0491253674600008,6.283185266988037,0.0,3.399407050093629e-06,285.95752233997007,-77.08278578675001,0.2066196689582435,0.0,194.6830858943645,-0.0292621516565547,-4865.485557568295,0.0019603472935105,-8.772730186419908e-07,0.001718670005178,5024.406184915291,0.0,4.321937071418557e-05,92.28567283075482,-77.08413768524201,-0.00047632985696,-1.1844093692660971e-06,-0.0015205752124058,92.28567340909684,-0.0024047173331503,163.1985462579756,0.0017187131634358,1.0178081170692717e-07,92.48848084272852,-0.00047632948981,-4.0191549371545184e-08,-194.681303935065,-1.6575236573903671,-163.19508733677364,30.561191177908515,285.95913692340343,92.48848491433505
2.447804478581383e-07,-0.0019604383683313,0.0024046632799833,-7.495726847704975e-05,0.0489916310804408,6.283185267085425,0.0,3.3956521325802954e-06,285.8542608223612,-77.0811494333297,0.2065863834009635,0.0,194.68462482286048,-0.0292621506408371,-4865.494499255623,0.0019603590317395,-8.748194414519562e-07,0.0017180577845569,5024.711669044127,0.0,4.319276531670618e-05,92.2871556326749,-77.08249754508537,-0.0004763175617785,-1.1815893036732185e-06,-0.0015201431681713,92.28715620887796,-0.0024047252818001,163.1986784464003,0.0017181008065086,1.0140029030139017e-07,92.48990918777878,-0.0004763171950567,-4.0094161165875637e-08,-194.682845050996,-1.5751841387424907,-163.19522597621008,30.56168184978908,285.855870421293,92.4899132464014
2.432399756587001e-07,-0.0019604499048245,0.0024046713793943,-7.498938951027062e-05,0.0488582604991564,6.2831852671852895,0.0,3.39231784859577e-06,285.75128931938804,-77.07951986795739,0.2065531883469364,0.0,194.68616608986807,-0.0292621496289357,-4865.503441085949,0.0019603707438032,-8.723798777096658e-07,0.0017174472991655,5025.01715807005,0.0,4.316920667323869e-05,92.2886343923884,-77.0808642071774,-0.0004763053082139,-1.178692750919952e-06,-0.0015197113719868,92.28863496633416,-0.0024047332532941,163.1988087295176,0.0017174901868445,1.0101813106540588e-07,92.49133364709772,-0.0004763049420415,-3.9994296502574726e-08,-194.6843876940876,-1.485129368980941,-163.19536219342024,30.562171185844623,285.75289406073455,92.49133769356057
2.414594655734113e-07,-0.0019604614290101,0.0024046794811695,-7.501507425788046e-05,0.0487252535686854,6.283185267287744,0.0,3.3890972149070644e-06,285.64860567021947,-77.07789693331026,0.206520083588824,0.0,194.6877084709345,-0.0292621486208535,-4865.512383058886,0.0019603824402428,-8.699571054568428e-07,0.0017168385339178,5025.322651979726,0.0,4.314723890978805e-05,92.29010912337576,-77.07923751845769,-0.0004762930954667,-1.1757160688765123e-06,-0.0015192798014843,92.29010969498476,-0.0024047412335459,163.19893798676344,0.0017168812892732,1.006367645944896e-07,92.49275423069705,-0.0004762927299454,-3.989184309345089e-08,-194.68593093245156,-1.3878004363224647,-163.19549713519163,30.562659189730898,285.6502056761149,92.49275826567828
2.395145694422099e-07,-0.0019604729475265,0.0024046875750158,-7.502827264099032e-05,0.0485926084727401,6.283185267392782,0.0,3.385744351741e-06,285.54620793993627,-77.0762804635204,0.2064870689119393,0.0,194.68925079203484,-0.0292621476165705,-4865.521325174047,0.0019603941301587,-8.675531007235632e-07,0.0017162314748822,5025.628150759862,0.0,4.312552146530123e-05,92.29157983886556,-77.07761731564443,-0.0004762809227313,-1.172659182125443e-06,-0.0015188484482259,92.2915804080926,-0.0024047492094021,163.19906703269592,0.0017162740997549,1.0025833609012594e-07,92.49417094864631,-0.0004762805579501,-3.978680379784744e-08,-194.6874738392449,-1.2836740578298855,-163.19563183217426,30.56314586508362,285.5478033235829,92.49417497268786
2.3747109454769367e-07,-0.001960484466085,0.0024046956511629,-7.502351298593779e-05,0.0484603235692103,6.28318526750031,0.0,3.3820631363722764e-06,285.44409430241103,-77.07467028293166,0.2064541440955041,0.0,194.6907919377668,-0.0292621466160468,-4865.53026743104,0.0019604058212179,-8.651691375232267e-07,0.0017156261087865,5025.933654397198,0.0,4.310283458523775e-05,92.2930465518326,-77.07600342560656,-0.0004762687891923,-1.1695249324451669e-06,-0.0015184173165184,92.29304711866206,-0.0024047571686971,163.1991966069526,0.0017156686048946,9.988468631003485e-08,92.4955838110399,-0.0004762684252234,-3.9679275530462045e-08,-194.68901550552684,-1.1732602444522675,-163.19576719524022,30.563631215520832,285.4456851669699,92.49558782456188
2.353856216972776e-07,-0.0019604959894578,0.0024047037004139,-7.499598021325625e-05,0.0483283974589645,6.283185267610156,0.0,3.37790357291128e-06,285.34226310490413,-77.07306620996052,0.2064213089140748,0.0,194.69233085564096,-0.0292621456192261,-4865.5392098294815,0.0019604175197041,-8.628058830312943e-07,0.0017150224234386,5026.239162878506,0.0,4.30780826702548e-05,92.29450927499546,-77.07439566799023,-0.0004762566940419,-1.1663184946787173e-06,-0.0015179864221853,92.29450983943686,-0.0024047651002609,163.19932736932253,0.0017150647923676,9.95173457209359e-08,92.49699282803896,-0.0004762563309451,-3.9569430332545056e-08,-194.6905550480215,-1.057099802991741,-163.19590401582968,30.56411524464488,285.34384954328056,92.49699683135422
2.3330602477441125e-07,-0.001960507521493,0.0024047117141804,-7.494155601422571e-05,0.0481968288810421,6.2831852677220885,0.0,3.3731540656961305e-06,285.24071279210136,-77.07146805867156,0.2063885631378391,0.0,194.69386655909008,-0.0292621446260382,-4865.548152368982,0.0019604292305842,-8.60463487066034e-07,0.0017144204073413,5026.544676190602,0.0,4.305029607003348e-05,92.2959680208196,-77.07279385738164,-0.0004762446364772,-1.1630468368028805e-06,-0.0015175557913142,92.29596858290328,-0.0024047729939217,163.1994598973745,0.001714462650541,9.915753628566025e-08,92.49839800983644,-0.0004762442742986,-3.945749778166731e-08,-194.6920916154204,-0.9357616872315492,-163.19604296829166,30.56459795604433,285.24229488754224,92.49840200316449
2.3127211121994781e-07,-0.0019605190651412,0.0024047196845267,-7.485684939112962e-05,0.0480656167440664,6.283185267835837,0.0,3.3677427545004472e-06,285.13944193891524,-77.06987564216803,0.2063559065332479,0.0,194.6953981306474,-0.0292621436364026,-4865.557095049161,0.0019604409575874,-8.581416654408791e-07,0.0017138200497493,5026.850194320334,0.0,4.301863118866759e-05,92.2974228015205,-77.07119780705496,-0.0004762326157237,-1.159718245011067e-06,-0.0015171254589956,92.29742336129412,-0.0024047808405122,163.19959468548024,0.0017138621685311,9.880618084651637e-08,92.4997993666614,-0.0004762322544979,-3.934374958985597e-08,-194.69362439492875,-0.8098402112013652,-163.1961846135051,30.56507935329557,285.1410197651295,92.49980335014048
2.2931616073142358e-07,-0.0019605306224938,0.0024047276042093,-7.473920381841266e-05,0.0479347600554555,6.283185267951101,0.0,3.3616272661031404e-06,285.0384491998464,-77.06828877301805,0.2063233388638999,0.0,194.6969247250739,-0.0292621426502309,-4865.566037869633,0.0019604527032867,-8.558397778516785e-07,0.0017132213406008,5027.155717254587,0.0,4.298236932106469e-05,92.29887362907118,-77.06960732874347,-0.0004762206310189,-1.156341885913953e-06,-0.0015166954680671,92.2988741865958,-0.0024047886318775,163.19973214512416,0.0017132633361343,9.846391900230193e-08,92.50119690877092,-0.0004762202707711,-3.9228485456350016e-08,-194.6951526181868,-0.6799521382269494,-163.19632940320528,30.565559439963973,285.04002282110935,92.5012008824696
2.2746350330749917e-07,-0.0019605421948272,0.0024047354667134,-7.458669096995293e-05,0.0478042579044369,6.283185268067565,0.0,3.3547938786892736e-06,284.93773330293567,-77.06670726597984,0.2062908598910587,0.0,194.69844557187847,-0.02926214166743,-4865.574980830018,0.0019604644691882,-8.535568997846728e-07,0.0017126242703253,5027.46124498028,0.0,4.294091407508093e-05,92.30032051520884,-77.06802223628367,-0.0004762086816344,-1.1529274280761603e-06,-0.0015162658678786,92.3003210705555,-0.0024047963608757,163.19987260617208,0.001712666143643,9.813112608739814e-08,92.50259064643046,-0.0004762083223834,-3.9112020774137324e-08,-194.69667556711136,-0.5467336600239349,-163.1964776852202,30.566038219604977,284.9393027746468,92.50259461035816
2.257330921130047e-07,-0.0019605537826558,0.0024047432662787,-7.439809231104564e-05,0.0476741094492425,6.28318526818491,0.0,3.347246894490176e-06,284.83729304592174,-77.0651309383727,0.2062584693746067,0.0,194.699959977163,-0.0292621406879042,-4865.583923929932,0.0019604762558215,-8.512918891629112e-07,0.0017120288300313,5027.766777484366,0.0,4.289378767515499e-05,92.30176347144356,-77.06644234603426,-0.0004761967668729,-1.1494847057190355e-06,-0.0015158367130873,92.30176402469064,-0.0024048040213705,163.2000163192071,0.0017120705820335,9.780793590962103e-08,92.50398058992782,-0.0004761964086247,-3.8994675736039753e-08,-194.69819257855383,-0.4108372806310208,-163.19662970925637,30.566515695764625,284.83885841500154,92.503984544045
2.241381542100952e-07,-0.001960565385789,0.0024047509979133,-7.41728867388414e-05,0.0475443139232565,6.28318526830282,0.0,3.339013857337581e-06,284.73712730475114,-77.06355961293383,0.2062261670728135,0.0,194.7014673244269,-0.0292621397115578,-4865.592867168999,0.0019604880628372,-8.490434462614118e-07,0.0017114350113365,5028.072314753836,0.0,4.284062604399613e-05,92.3032025090694,-77.06486747928315,-0.0004761848860708,-1.1460234395814014e-06,-0.0015154080624989,92.30320306029952,-0.0024048116082114,163.200163458659,0.0017114766427943,9.749426767206004e-08,92.50536674955612,-0.0004761845288279,-3.887676638499535e-08,-194.6997030481065,-0.2729286204457445,-163.19678563358224,30.5669918719805,284.7386886100588,92.50537069378332
2.2268678516906667e-07,-0.0019605770033936,0.0024047586574019,-7.391122858666577e-05,0.047414870574655,6.283185268420989,0.0,3.3301382700691266e-06,284.6372349880338,-77.06199311832965,0.2061939527430163,0.0,194.7029670745437,-0.0292621387382968,-4865.601810546835,0.0019604998891024,-8.468101677805454e-07,0.0017108428062963,5028.377856775717,0.0,4.278117311567051e-05,92.30463763917574,-77.06329746288516,-0.0004761730386063,-1.1425529969522423e-06,-0.0015149799779607,92.30463818847332,-0.0024048191172071,163.20031412681865,0.0017108843178607,9.718984997143615e-08,92.50674913560415,-0.0004761726823638,-3.875859678021311e-08,-194.7012064330067,-0.1336831560157797,-163.19694553206568,30.56746675178205,284.638792260626,92.50675306983074
2.2138254888857226e-07,-0.0019605886340603,0.0024047662413001,-7.361387039592188e-05,0.0472857787055164,6.283185268539134,0.0,3.3206696512241045e-06,284.5376150782772,-77.0604312899138,0.2061618261422998,0.0,194.70445876535277,-0.0292621377680312,-4865.6107540630655,0.0019605117327995,-8.44590595032294e-07,0.0017102522076026,5028.683403537071,0.0,4.2715274349934514e-05,92.30606887265876,-77.06173213110164,-0.0004761612238982,-1.139082199635007e-06,-0.0015145525233164,92.30606942010807,-0.002404826545096,163.20046835852088,0.0017102935998179,9.689425121784429e-08,92.5081277583718,-0.0004761608686442,-3.864045292556348e-08,-194.70270225410147,0.0062170884446887,-163.1971094016235,30.567940338690896,284.53916834273303,92.50813168246398
2.202250901516887e-07,-0.0019606002758723,0.0024047737469242,-7.328217100669796e-05,0.0471570376211349,6.283185268656989,0.0,3.310675227638622e-06,284.43826658508857,-77.05887397142803,0.2061297870270231,0.0,194.70594201021035,-0.0292621368006756,-4865.619697717312,0.0019605235915222,-8.423832555858662e-07,0.0017096632082334,5028.988955024993,0.0,4.2642869575414106e-05,92.30749622023592,-77.06017132564953,-0.0004761494414026,-1.135619172950021e-06,-0.0015141257634301,92.30749676591898,-0.0024048338895027,163.20062612636428,0.001709704481541,9.660690737081449e-08,92.50950262813568,-0.0004761490871238,-3.85225978316836e-08,-194.7041900969614,0.1460868816089909,-163.19727717007152,30.568412636221304,284.4398158595681,92.5095065419435
2.1921068538096907e-07,-0.0019606119264751,0.0024047811723342,-7.291797743597316e-05,0.0470286466278441,6.283185268774319,0.0,3.3002176802130825e-06,284.33918855854074,-77.05732101587186,0.2060978351538529,0.0,194.70741649617267,-0.0292621358361512,-4865.628641509199,0.0019605354623711,-8.401866996308245e-07,0.001709075801631,5029.294511226614,0.0,4.256398546382437e-05,92.30891969245786,-77.05861489785788,-0.0004761376906276,-1.1321712297081569e-06,-0.0015136997632838,92.30892023645282,-0.0024048411488957,163.200787346431,0.0017091169563843,9.632714791281935e-08,92.51087375516266,-0.0004761373373063,-3.8405267838786176e-08,-194.70566961244444,0.2852411413012872,-163.1974487039722,30.56888364788007,284.34073385548265,92.5108776585266
2.183327991263866e-07,-0.0019606235831468,0.0024047885163068,-7.252363846453359e-05,0.0469006050356073,6.283185268890916,0.0,3.289373214626867e-06,284.24038007873725,-77.05577228483237,0.2060659702797506,0.0,194.70888198158207,-0.0292621348743861,-4865.637585438353,0.0019605473420456,-8.379995304489239e-07,0.0017084899815748,5029.600072129101,0.0,4.2478727590823815e-05,92.31033929972288,-77.05706270808918,-0.0004761259711183,-1.1287447921891875e-06,-0.0015132745871517,92.31033984210306,-0.0024048483225382,163.20095188426416,0.0017085310180497,9.605422331963145e-08,92.51224114969564,-0.0004761256187335,-3.828867016008108e-08,-194.70714051625112,0.4229982900279249,-163.1976238166346,30.56935337716668,284.24192140576264,92.51224504245228
2.175826667339197e-07,-0.001960635242867,0.0024047957783063,-7.210189160007431e-05,0.0467729121641324,6.283185269006605,0.0,3.278213259451592e-06,284.1418402741232,-77.05422765120151,0.2060341921620789,0.0,194.710338293237,-0.0292621339153164,-4865.6465295044,0.0019605592269337,-8.358204294479199e-07,0.0017079057423609,5029.905637719655,0.0,4.238727222875038e-05,92.31175505229052,-77.05551462735086,-0.0004761142824707,-1.1253453440647292e-06,-0.001512850297857,92.31175559312298,-0.0024048554104336,163.20111956106456,0.0017079466607664,9.578733036420867e-08,92.51360482196834,-0.0004761139310007,-3.817298132244985e-08,-194.70860258803864,0.5586835933443345,-163.19780227605838,30.569821827573257,284.1433776347829,92.5136087039554
2.1694979465974535e-07,-0.0019606469023838,0.0024048029584466,-7.165579893834726e-05,0.0466455673282463,6.28318526912124,0.0,3.266804867434891e-06,284.04356830952617,-77.05268699819759,0.2060025005584071,0.0,194.71178532283287,-0.0292621329588864,-4865.655473706968,0.0019605711131967,-8.33648175598145e-07,0.001707323078606,5030.211207985511,0.0,4.228985805090819e-05,92.313166960296,-77.05397053755755,-0.0004761026243243,-1.121977412040546e-06,-0.0015124269561099,92.31316749964122,-0.0024048624132683,163.20129015996417,0.0017073638790979,9.552563520539056e-08,92.5149647821862,-0.0004761022737464,-3.805834670038614e-08,-194.71005566976717,0.6916324647034947,-163.19798381278397,30.57028900258478,284.0451017038746,92.51496865324678
2.164223666207322e-07,-0.0019606585582801,0.0024048100574532,-7.118876130674835e-05,0.0465185697997844,6.283185269234705,0.0,3.255227672096097e-06,283.9455633412772,-77.05115021917801,0.2059708952273193,0.0,194.71322302343583,-0.0292621320050487,-4865.664418045685,0.0019605829968468,-8.314816604150994e-07,0.0017067419850478,5030.516782913943,0.0,4.218677797588776e-05,92.31457503376424,-77.05243033079583,-0.0004760909963573,-1.118644571685078e-06,-0.0015120046199289,92.31457557167538,-0.0024048693323556,163.2014634323802,0.0017067826677366,9.526829370174125e-08,92.51632104050574,-0.0004760906466476,-3.7944880652813436e-08,-194.71149966361887,0.8211937206008907,-163.19816812736758,30.57075490567872,283.94709276651406,92.51632490049164
2.1598770876062493e-07,-0.0019606702070343,0.0024048170766182,-7.070432379646919e-05,0.0463919188438729,6.283185269346919,0.0,3.2435400640397665e-06,283.84782457127955,-77.04961721910546,0.2059393759280822,0.0,194.71465140577604,-0.0292621310537643,-4865.6733625201805,0.0019605948738215,-8.293198984967672e-07,0.0017061624568208,5030.822362492255,0.0,4.207837095092343e-05,92.31597928262208,-77.05089391104936,-0.0004760793982965,-1.1153494711206208e-06,-0.0015115833441434,92.31597981914496,-0.0024048761695777,163.20163910420038,0.0017062030217836,9.50144716064214e-08,92.51767360705936,-0.0004760790494304,-3.7832667433398815e-08,-194.71293452945864,0.9467327700707674,-163.19835489761277,30.57121954032505,283.8493500223096,92.51767745583422
2.156326880006176e-07,-0.0019606818450792,0.0024048240177554,-7.020623767810516e-05,0.0462656137307623,6.283185269457824,0.0,3.231807199560072e-06,283.75035123264604,-77.04808791359356,0.2059079424211767,0.0,194.71607053392017,-0.0292621301050026,-4865.682307130086,0.0019606067400507,-8.271620342392039e-07,0.001705584489492,5031.127946707788,0.0,4.1965013996684754e-05,92.31737971671228,-77.04936119243727,-0.0004760678299038,-1.1120938758326684e-06,-0.0015111631799775,92.31738025188476,-0.0024048829273235,163.20181688185946,0.0017056249367824,9.47633604278129e-08,92.51902249195778,-0.0004760674818618,-3.7721762609179924e-08,-194.71436028177152,1.0676347229124146,-163.19854378536965,30.571682909985935,283.7518727028673,92.51902632939924
