FxFL,sideslipFL,vy,slip1,RL,sideslipFR,x,FyFR,longslipFL,slip,signal,FyRL,az,sideslipRR,roll,pitch,signal,FyRR,yaw,FL,vx,longslipFR,ax,y,yawrate,sideslipRL,FyFL,longslipRL,RR,FxFR,longslipRR,gas,rollrate,FxRL,FxRR,pitchrate,ay,brake,FR,steeringangel
70.7203486471234,0.4341470251450166,12.365281007539048,0.7418132239927137,54.11496584894108,0.5136610974194752,5304.938763700135,-733.058937038497,0.0052119464121309,0.7418132239927137,0.0,-6717.633793650019,-0.4672817654587261,0.8556795366797475,-0.0559006742579763,-0.0135236557679411,1.9111882783237009,-1172.7618243921404,5.970195365838891,49.3101632761121,13.53727301907803,0.0871322642779421,2.345492074932159,-4810.800229417239,-1.30749984316144,0.779892204693807,-6416.709609012051,0.2323535664567203,238.18891676540213,116.17735301680176,5.335151284933524,1.9468252248363636,0.0015291513809746,1590.892451987106,1057.2370616382557,-0.0007147491174623,-9.483199103423727,0.0,46.5052212688767,1.9111882783237009
75.30911541142612,0.4440534725168711,12.446200262930317,0.7502144426311111,53.55773844947388,0.5245700942170023,5305.105554527759,-737.1276742486135,0.0056839398134282,0.7502144426311111,0.0,-6725.1477005501765,-0.4772937776731742,0.8640572302755356,-0.0558840761668387,-0.0135207077538019,1.8926497998887897,-1175.5023035006232,5.957118896882466,48.92475576520002,13.39832813944449,0.091484305709027,2.317233528526575,-4810.724507410099,-1.3077572023157145,0.787492746542018,-6419.568615912851,0.2314217273950368,238.9920260476683,119.64285133536151,5.428307413145613,1.9610040215656288,0.0017374418772691,1560.63186989537,1041.688000461251,0.0011137147615712,-9.494730643021894,0.0,46.24372885940394,1.8926497998887897
79.81618756146582,0.4541221750515531,12.525189711899827,0.7586328320893307,53.0272614006994,0.5356454370551502,5305.272261562841,-741.13088407028,0.0061697451909641,0.7586328320893307,0.0,-6731.357528076141,-0.4893826435051487,0.8724423169265751,-0.0558661757168099,-0.0134998248750495,1.8724080643839904,-1176.2431943927972,5.944040154427879,48.53001006026726,13.258028959393224,0.0959973713785165,2.289998459241681,-4810.649760049334,-1.3079655055342898,0.7951083093384185,-6423.327192973202,0.231225107042459,239.7973605287174,123.08025528992847,5.524374962868768,1.9751530213045387,0.0018224001647319,1535.4869258958756,1024.4893994885667,0.0028727791047221,-9.504967227755824,0.0,45.97508645887396,1.8724080643839904
84.25703970213097,0.4643523438091737,12.602244907709869,0.7670688784193863,52.51683714185594,0.5468913823806381,5305.438869092071,-744.5256054759782,0.0066716340995187,0.7670688784193863,0.0,-6736.437360752965,-0.5011040017746486,0.8808388404726102,-0.0558477829143669,-0.0134618469392365,1.8504812880049983,-1174.3433926942544,5.93095941891809,48.1260601554851,13.11641322942264,0.1006878498931744,2.263252231150974,-4810.575986401417,-1.3081630272854057,0.8027352147243203,-6427.666565477748,0.2316108883289733,240.61253619399247,126.41540072418724,5.623678779297468,1.9892895603131464,0.0018417284428021,1514.662658065418,1005.2001776020091,0.0045416337861406,-9.513759238078467,0.0,45.69950409362272,1.8504812880049983
88.6490648736085,0.4747434829373945,12.677369673313084,0.7755236988102912,52.01837803371501,0.5583098971839002,5305.605361540372,-747.8654760134942,0.0071925637843149,0.7755236988102912,0.0,-6740.703621271017,-0.5146947301940585,0.8892481806432064,-0.0558295513672706,-0.0134076906894404,1.8268892033705413,-1170.4772593613795,5.917876625572761,47.71303175118184,12.973509916921165,0.1055695233293881,2.237082319296693,-4810.503185127467,-1.3083785214654633,0.8103745540227187,-6431.788814720921,0.2323995528684254,241.44052004742645,129.80149776429218,5.726412364855036,2.003433616232809,0.0018031550787983,1496.7595846418365,984.807773985566,0.006114347298514,-9.520822834816617,0.0,45.417048085923405,1.8268892033705413
93.02399112932667,0.4852941280353615,12.750565510351096,0.7839983720660246,51.53364197876145,0.5698992565206361,5305.771723452657,-751.5534985933507,0.0077358202214889,0.7839983720660246,0.0,-6744.274072659305,-0.5284024558821164,0.8976741189492842,-0.055811805954163,-0.0133384461211971,1.8016530417643728,-1165.438228230265,5.904791503325061,47.291023908120586,12.829345814694337,0.1106466779135239,2.211684816717183,-4810.43135450975,-1.3086276296735204,0.8180288984569092,-6435.3416148923925,0.2336428251314494,242.29047665896957,133.299770810158,5.832995308489068,2.01759515585198,0.0017514280846333,1481.656862930682,964.0379395953158,0.007568198699927,-9.527031376676574,0.0,45.12752527144277,1.8016530417643728
97.39560728925758,0.4960013172347585,12.82183047994849,0.7924937220913115,51.06136584453607,0.58165683577916,5305.937939513601,-755.6434137021837,0.0083021504623081,0.7924937220913115,0.0,-6747.206441187174,-0.5420649787503636,0.9061197381395756,-0.0557945370221276,-0.0132553831089932,1.774795514028548,-1159.8006430420014,5.8917036474479145,46.86006301733275,12.683950326618248,0.1159225529739104,2.1873551158217217,-4810.360492520028,-1.3089224983624328,0.825700324544649,-6438.587293300512,0.2353224467116576,243.16728584736225,136.90030442558776,5.943749176395037,2.031772041513205,0.0017090024019195,1469.23713347769,943.3042272249128,0.008889706588848,-9.532825586093868,0.0,44.83069823806085,1.774795514028548
101.75826282782305,0.5068614942077944,12.891159695953355,0.8010104603606665,50.59894405793855,0.5935805282095392,5306.103994558631,-760.0722025845918,0.0088914023742426,0.8010104603606665,0.0,-6749.585849453946,-0.5554017996068233,0.914587300867948,-0.0557776071839802,-0.0131598659832928,1.7463407901252008,-1153.9336479478782,5.878612543963492,46.42015876077536,12.5373525287338,0.1214021483209144,2.164061477964872,-4810.290596881426,-1.3092730160904065,0.8333901790309831,-6441.764152672801,0.2373867231032499,244.07330292241437,140.58477542777993,6.058936996276983,2.045962564988713,0.0016822342121493,1459.1388283165782,922.8337302719616,0.0100722499011625,-9.538527992510966,0.0,44.52636731600373,1.7463407901252008
106.10443079499396,0.5178712310608129,12.958546543179192,0.8095493158925205,50.14366786469058,0.6056687324067068,5306.269873560732,-764.7875316558802,0.00950372809757,0.8095493158925205,0.0,-6751.509725061373,-0.5681765917256477,0.9230784483358176,-0.0557608658324496,-0.0130532988764858,1.716314477385208,-1148.0678874934115,5.8655175936131645,45.971332036577365,12.389579306935964,0.127092012607665,2.1416480545592087,-4810.221665104524,-1.309686569001194,0.8410992861641509,-6444.969886239213,0.2397792888211769,245.00957549503147,144.3444576963232,6.178794976507173,2.0601684787123524,0.001669213904024,1450.9397551416753,902.7520928197082,0.0111137692883032,-9.544325602614926,0.0,44.214363342398514,1.716314477385208
110.4310107713928,0.5290275254615002,13.023983589212362,0.8181110914198853,49.693171781785885,0.6179200934535489,5306.43556161,-769.7625755999034,0.0101397984228719,0.8181110914198853,0.0,-6753.069590526309,-0.5802224941447214,0.9315943887798518,-0.0557442042177476,-0.0129370873782056,1.6847435974633198,-1142.3531789268309,5.852418137782169,45.51361511102093,12.240655019765224,0.1329996215470974,2.1199403980399785,-4810.153694503752,-1.3101679265614967,0.848828187654989,-6448.200760859304,0.2424501337016844,245.97643116084112,148.17657038374705,6.303549296221386,2.0743935342060635,0.00166436968806,1444.2530701739856,883.1331147175771,0.0120155363177515,-9.55030564579057,0.0,43.89452889761559,1.6847435974633198
114.7394652763306,0.5403276709294141,13.08746256679439,0.8266966597798002,49.2455291771927,0.6303333163922826,5306.601043893829,-774.9789232946674,0.0108005653392047,0.8266966597798002,0.0,-6754.343022305445,-0.5914110261138195,0.9401360447591908,-0.0557275806208281,-0.0128126103611891,1.651656562020496,-1136.9322931366564,5.839313481920244,45.04704240165274,12.090601753235848,0.1391331304563876,2.0987240110069614,-4810.086682203869,-1.310719845050856,0.8565772936353095,-6451.48248660705,0.2453584316532533,246.97381549674117,152.0789339503434,6.433427038365673,2.0886418778977376,0.00166016086887,1438.7567983672477,863.9196972101325,0.012781266871735,-9.556579477140176,0.0,43.566711505574936,1.651656562020496
119.03193402297283,0.5517691614351353,13.148974052507882,0.8353069676671387,48.79919403479296,0.642907155259189,5306.76630567379,-780.4161709864013,0.0114871088801798,0.8353069676671387,0.0,-6755.392781004269,-0.6016640697460067,0.948704175470492,-0.0557110368995896,-0.012681198355438,1.6170831471553269,-1131.9178612114488,5.826202912538748,44.57164578492648,11.939439105270598,0.1455014866978217,2.077850216491796,-4810.020625144013,-1.3113435146522752,0.8643469745344677,-6454.811806536231,0.2484716259332886,248.0016552445046,156.0482465174768,6.568669003570332,2.102918347109635,0.0016477504273849,1434.191764285647,845.1022452980251,0.0134166288399918,-9.563222538764414,0.0,43.230764655919614,1.6170831471553269
123.30971531863648,0.5633496470168265,13.20850802770792,0.8439429840964011,48.352988066695126,0.6556404028243666,5306.931332270375,-786.0495303505173,0.0122004097616693,0.8439429840964011,0.0,-6756.268092638971,-0.6109099139653774,0.957299383166622,-0.055694701883977,-0.0125441176292092,1.581054466607556,-1127.3132244390515,5.81308571281616,44.08745365066952,11.787186089847562,0.1521143419248154,2.057296721144706,-4809.95552007988,-1.312038622185998,0.8721375606810532,-6458.184314978324,0.2517653666785183,249.05951449050053,160.07991452849834,6.709519425220004,2.117224834002169,0.0016187819452023,1430.3558946327987,826.828044922743,0.0139285889499203,-9.570228803650252,0.0,42.886550528667456,1.581054466607556
127.5723738155262,0.575066875435101,13.266053965420529,0.8526056961638961,47.906032170329,0.6685318830353608,5307.096109059848,-791.85172288798,0.0129413152676184,0.8526056961638961,0.0,-6757.006443280115,-0.6191004695247746,0.9659221975883558,-0.0556787822520264,-0.0124025591645055,1.5436029437578127,-1123.139145187734,5.799961174948359,43.59449334108308,11.633861377340557,0.1589821631204701,2.0369924795622225,-4809.891363584399,-1.312803850511273,0.8799493711642004,-6461.602294725035,0.2552221280522102,250.1467226186195,164.168645269832,6.85623113469153,2.1315617249486,0.0015659433567295,1427.0963501674323,809.1197666867652,0.0143251035012279,-9.577610040824728,0.0,42.53394225496132,1.5436029437578127
131.81807837242542,0.5869186503444843,13.321600698332322,0.8612961087238705,47.4576658341718,0.6815804267207128,5307.260621468518,-797.7953827587485,0.0137105672140592,0.8612961087238705,0.0,-6757.636193446799,-0.6262059392910411,0.9745731221322244,-0.0556635517108352,-0.0122576300218121,1.5047622824487603,-1119.4148958475191,5.786828608258238,43.0927941011313,11.479483232850418,0.1661163397058818,2.016870491250159,-4809.828152046829,-1.31363720092289,0.8877827289309959,-6465.0741187030735,0.2588294556218427,251.2625336636697,168.3090072415157,7.009071977049647,2.1459289829576536,0.0014830483289527,1424.2973173179978,791.9712245880902,0.0146148858286666,-9.585377183611598,0.0,42.17282471258167,1.5047622824487603
136.0438885918663,0.5989028076488023,13.375136409940632,0.8700152390175141,47.0073901605927,0.6947848485843439,5307.424854967185,-803.8539749671473,0.0145088174464307,0.8700152390175141,0.0,-6758.178889766192,-0.6322122213457118,0.983252653419664,-0.0556493390293595,-0.0121103470234446,1.4645674366539114,-1116.1500440515165,5.773687344723797,42.58238947968734,11.32406968181963,0.17352925008186,1.9968718615528336,-4809.765881671396,-1.314536220702922,0.8956379640660032,-6468.612209488177,0.2625787007196995,252.4061772233652,172.49553866077963,7.168327858711764,2.1603261489620897,0.0013651669039437,1421.8702792002923,775.363469338025,0.0148071820476086,-9.59353511508926,0.0,41.80309462101403,1.4645674366539114
140.24599277503228,0.6110172033149839,13.426648687781816,0.8787641142399698,46.554825931782894,0.7081439371637445,5307.588795066677,-810.0019247607707,0.0153366431866502,0.8787641142399698,0.0,-6758.651053574697,-0.6371196990058274,0.9919612975069092,-0.0556365148055457,-0.0119616325403435,1.4230545790214495,-1113.3425356168805,5.760536742449831,42.06331928118803,11.167638649518215,0.1812343395720857,1.976943682306625,-4809.70454847544,-1.3154981917993875,0.9035154176064762,-6472.231183527579,0.2664640785899317,253.5768887254513,176.72272676861706,7.334305367115465,2.1747523769695256,0.0012087421110842,1419.7468091018834,759.2685689164036,0.0149115721483791,-9.602081536063157,0.0,41.42466058969551,1.4230545790214495
144.41991627511985,0.6232597073000234,13.476124613922895,0.8875437733658238,46.09968150284088,0.7216564546499884,5307.752427314441,-816.2146998676678,0.0161945628752267,0.8875437733658238,0.0,-6759.065522169649,-0.640938849467969,1.00069958771443,-0.0556254772641841,-0.0118123121132682,1.3802610683211325,-1110.9741048265273,5.747376187393189,41.53563111734669,11.010208024815867,0.1892462188329944,1.9570185102663007,-4809.644148286855,-1.3165203109440486,0.911415448136464,-6475.946435412905,0.2704819395111597,254.7739405904284,180.98503366270543,7.507334740035087,2.189206560319789,0.0010116755688353,1417.873199058115,743.6228460703836,0.0149378045713389,-9.610996290989483,0.0,41.03744317941048,1.3802610683211325
148.56079442357606,0.6356282034427783,13.523550929988886,0.8963552874356499,45.64171688787911,0.7353211563862389,5307.915737290513,-822.4691563901191,0.0170830661388414,0.8963552874356499,0.0,-6759.432599133731,-0.6436998920519635,1.0094681337699298,-0.0556166370676676,-0.0116631132507457,1.3362254158241107,-1109.0130077183471,5.734205092442848,40.99938153401239,10.851795370108572,0.1975808270361486,1.9370227596040956,-4809.584676739561,-1.3175999979156516,0.9193384563090684,-6479.77306397603,0.2746299056999234,255.99675547461536,185.2770443193856,7.687776386023835,2.2036880197462163,0.0007734209172406,1416.2053904153286,728.3412976216404,0.0148957091472111,-9.620271363539796,0.0,40.64137479733537,1.3362254158241107
152.66338573089203,0.6481205848890833,13.568914069623617,0.905199739544828,45.18074418174607,0.7491367693212179,5308.078710604493,-828.7438906457177,0.0180025935424771,0.905199739544828,0.0,-6759.760767191003,-0.6454416848946651,1.018267579263477,-0.0556104027610138,-0.0115146658324447,1.2909872506453983,-1107.4423466489673,5.721022896142486,40.45463674170882,10.692418414750382,0.2062554597721859,1.9169489861621904,-4809.526129268384,-1.3187346488177711,0.9272848653094948,-6483.725157877586,0.2789069367888796,257.2447712920384,189.59353763388515,7.876018391574961,2.2181953936032883,0.0004947713502558,1414.70666218181,713.4409228317393,0.0147949546692636,-9.629892724914107,0.0,40.236399275770985,1.2909872506453983
156.722021398369,0.6607348581577401,13.61220040331806,0.9140781779667042,44.716624177051095,0.7631019730592692,5308.24133289852,-835.0191851750704,0.0189535465330454,0.9140781779667042,0.0,-6760.056863966672,-0.6459115863466344,1.0270985134357795,-0.0556071652528717,-0.011367500226397,1.2445872840801746,-1106.230172878859,5.70782906611285,39.9014735576944,10.532096237906156,0.2152887317275946,1.8972295144423024,-4809.468501107172,-1.319920351456216,0.9352550671674488,-6487.815449590379,0.2833132582499692,258.51742062316896,193.92936595492716,8.072476922031347,2.2327253616233573,0.0001790364158622,1413.3475881070683,698.8895904490929,0.0146468912318753,-9.63995255480624,0.0,39.82247149269186,1.2445872840801746
160.7309506008907,0.6734698723374936,13.653397426175848,0.92299130097704,44.249249699298126,0.7772153226372366,5308.403589898159,-841.2805840349447,0.0199363195071996,0.92299130097704,0.0,-6760.326512456792,-0.6460013059316349,1.0359609149480864,-0.0556072391962593,-0.0112219773710237,1.197067272966311,-1105.3293926185434,5.694623148219081,39.33997979021206,10.370856746187307,0.2246997224994222,1.8781067434953655,-4809.411787304939,-1.3211469368011242,0.9432491427093764,-6492.060499501435,0.2878497236131167,259.81419715003886,198.28027681247357,8.277591753102955,2.2472599248741814,-0.0001635633270756,1412.1036565026925,684.6389729251355,0.0144716540634495,-9.649927524584948,0.0,39.39955712868782,1.197067272966311
164.6836017040048,0.6863235612600526,13.692490690062186,0.9319400522987292,43.77853562534924,0.7914752751448259,5308.5654674176485,-847.5352074229967,0.0209511235976793,0.9319400522987292,0.0,-6760.574421140954,-0.6452608777285569,1.0448552955398314,-0.0556108658637009,-0.011078311430989,1.1484699821064857,-1104.6775718090569,5.681404755344778,38.77025461233699,10.208721612892896,0.2345097168039377,1.858772871832636,-4809.355982725108,-1.322411315301375,0.9512675008698416,-6496.479778766017,0.2925181133092834,261.13467929753546,202.6485317460567,8.491848700549477,2.261802068952848,-0.0005286716642189,1410.954120444988,670.6333788589728,0.0142784683966338,-9.660165873079231,0.0,38.967624147409424,1.1484699821064857
168.57257544411243,0.6992935271415338,13.729465399395108,0.9409254906808998,43.30441220157897,0.8058801252370241,5308.72695130373,-853.7929741598242,0.0219981052972268,0.9409254906808998,0.0,-6760.804710484341,-0.6437656714422566,1.0537823774181967,-0.0556182494512492,-0.0109366440853668,1.0988391457821172,-1104.2114637614525,5.668173517052012,38.19241102911039,10.045710425869167,0.244741606195767,1.839194358778232,-4809.301082019244,-1.3237121944302994,0.9593105880883034,-6501.085023940357,0.2973206124210725,262.47853154356784,207.0354238196446,8.715778415981335,2.2763555609824007,-0.0009123907537369,1409.8803397640588,656.8230915403019,0.0140741227728069,-9.670640400180297,0.0,38.526634837112766,1.0988391457821172
172.39054115619166,0.7123773556175297,13.76430701972759,0.94994871298605,42.82682319771271,0.8204281121606909,5308.88802743412,-860.0531450560295,0.023077453482652,0.94994871298605,0.0,-6761.021090970465,-0.6415981479355112,1.0627429527717245,-0.0556295515994785,-0.0107970523369464,1.0482194283959618,-1103.8726342942566,5.654929073491342,37.606577021088754,9.881842816230806,0.2554201037063053,1.8193375519537516,-4809.247079620728,-1.3250486878661252,0.967378876665272,-6505.8802869667215,0.3022598840089394,263.84549086869544,211.4382051769311,8.94995819074501,2.290920782133528,-0.0013101529346864,1408.8652706952512,643.1658298647116,0.013864828952332,-9.681313078915752,0.0,38.07655268165136,1.0482194283959618
176.1305860266572,0.7255726502119915,13.79700137911164,0.9590108574944006,42.34572504082264,0.8351174432308996,5309.048681720023,-866.332783506115,0.0241894140861294,0.9590108574944006,0.0,-6761.226892259891,-0.6388603110166532,1.071737896066998,-0.0556448836890265,-0.0106595536909663,0.9966563842768896,-1103.6071861731036,5.641671071934772,37.01289514793454,9.717138463978962,0.2665719253246613,1.799185310872144,-4809.193969739323,-1.326420226137628,0.975472901741435,-6510.864141147533,0.3073391629423481,265.2353556759614,215.8680481970595,9.195016703461532,2.305496861634289,-0.0017166047790327,1407.8935822872768,629.6247635997316,0.0136563263512179,-9.692156464603997,0.0,37.617341752743926,0.9966563842768896
179.78589404150603,0.7388769700438309,13.827534586346518,0.9681130978052802,41.86108585637115,0.8499463117395838,5309.208900109436,-872.6263169738279,0.0253342427379083,0.9681130978052802,0.0,-6761.425081871939,-0.6356307636357909,1.0807681418240982,-0.0556643024026851,-0.0105241113568096,0.9441964166843542,-1103.3648952047106,5.628399163374687,36.41152211495714,9.551617183549943,0.278225066750007,1.7787107268093283,-4809.141746357093,-1.3278265849335054,0.9835932548211788,-6516.031279965937,0.3125622786298086,266.64797789329725,220.31714634718276,9.451638910599222,2.320082306631148,-0.0021262240877698,1406.951612838499,616.1674335284063,0.0134537657821633,-9.70313474760312,0.0,37.148943374110864,0.9441964166843542
183.35042621518636,0.752288031910692,13.855893413359428,0.9772566696686174,41.37288448000493,0.8649133320369163,5309.368668590845,-878.8858679769256,0.0265123643010052,0.9772566696686174,0.0,-6761.6182874489605,-0.6319740624875121,1.0898346904131195,-0.0556878073852849,-0.010390640795998,0.8908867360480999,-1103.0985884630877,5.615113000222704,35.80262816398331,9.385298658848535,0.2904120822023155,1.7578770360656883,-4809.090403222795,-1.3292676625676885,0.9917405933279776,-6521.373982530567,0.3179336935284986,268.08325658753154,224.76313110599827,9.720571967373742,2.334675852807041,-0.00253313796585,1406.0272725397556,602.7652081603545,0.0132616129097716,-9.714181883962938,0.0,36.67134706763844,0.8908867360480999
186.81855062249863,0.7658035868434149,13.882065280904548,0.9864428657116378,40.8811095363076,0.8800171113936294,5309.527973197965,-885.1043740551247,0.0277242310978814,0.9864428657116378,0.0,-6761.808824180646,-0.6279641987011166,1.0989385927754118,-0.0557153385769204,-0.0102590164140213,0.8367753174824527,-1102.7642854525263,5.6018122353524,35.18639559161943,9.21820255252479,0.3031691429991973,1.736667418252653,-4809.039933844301,-1.3307434708916128,0.999915630652102,-6526.882693846531,0.3234585135787011,269.54113194314004,229.2048470263389,10.00263162795543,2.3492761438959544,-0.0029313578867801,1405.1099044799614,589.3933393803541,0.0130836859080026,-9.725251383226064,0.0,36.18456277972738,0.8367753174824527
190.1843326629277,0.7794213319551013,13.906038120516357,0.9956730262195328,40.38575875784283,0.8952560992993089,5309.686800015184,-891.2895631551918,0.0289702557395842,0.9956730262195328,0.0,-6761.998726388118,-0.6236758639024267,1.1080809370448417,-0.0557467770746694,-0.0101290778536541,0.7819108576117109,-1102.321569168158,5.588496520592141,34.56301876710046,9.050348610839768,0.3165354743976787,1.7150716350547226,-4808.990331483372,-1.332254194538273,1.0081191233825058,-6532.546000223735,0.3291425044885947,271.0215789589984,233.64390771109743,10.298709588648194,2.363881605574065,-0.0033151260351426,1404.1901303282284,576.0310082906175,0.0129231832210531,-9.73630688975322,0.0,35.68859829560599,0.7819108576117109
193.44162084222023,0.7931389329536418,13.92780033683121,1.0049485379106446,39.88683940355621,0.9106286692408672,5309.845135183207,-897.4509640906958,0.0302508621750691,1.0049485379106446,0.0,-6762.190391776043,-0.6191801360829573,1.1172628416870949,-0.0557819486967065,-0.0100006361442148,0.726342730746518,-1101.733759388766,5.575165504950223,33.9327048341963,8.881756678326525,0.3305538375400824,1.6930807741000895,-4808.941589151802,-1.3338001910363295,1.0163518659239004,-6538.350799170371,0.3349921604350863,272.5246010994044,238.08077154451925,10.609781946086738,2.378490551902241,-0.0036791269057158,1403.2573411310518,562.6611473627526,0.0127826918242974,-9.747315802194676,0.0,35.18345873331858,0.726342730746518
196.58433238778568,0.8069540522245282,13.947340802161875,1.014270835379263,39.38437358136817,0.9261331754657192,5310.002964904844,-903.5973849852865,0.0315665303565871,1.014270835379263,0.0,-6762.386274934464,-0.6145448025916856,1.126485449780893,-0.0558206292039956,-0.009873479732258,0.6701209444503167,-1100.967930486554,5.56181883309203,33.29567391404999,8.712446682953582,0.3452711714091042,1.6706892231265331,-4808.89369960803,-1.335381953545965,1.0246146889953864,-6544.2825942356285,0.3410149566462104,274.05022356521727,242.51503534722528,10.936918851225611,2.39310127861581,-0.0040186243621636,1402.302744701709,549.2701799045703,0.01266420342293,-9.758244798345414,0.0,34.66914896626756,0.6701209444503167
199.6065707753337,0.8208643583173821,13.964648863258017,1.023641399817687,38.87838651587688,0.9417679727094216,5310.160275451195,-909.7378986190369,0.0329178110566366,1.023641399817687,0.0,-6762.586784978927,-0.6098335211987761,1.1357499245318854,-0.055862550561174,-0.0097473803685308,0.6132960945359168,-1099.9948805578993,5.548456144022335,32.652158868709755,8.54243868404647,0.3607392410753256,1.6478979477219793,-4808.846655354206,-1.3370001072135378,1.0329084581717,-6550.32574530715,0.3472190286345781,275.5984891433805,246.94618752540367,11.281295640448668,2.407711987568487,-0.0043295398848629,1401.3242440896358,535.8477640021579,0.0125691266955271,-9.76906189718302,0.0,34.145674608640185,0.6132960945359168
202.50264471795805,0.8348675313681834,13.979714334172783,1.0330617589406583,38.36890651842506,0.9575314167944708,5310.317053168403,-915.8826187991592,0.0343053363874259,1.0330617589406583,0.0,-6762.792669406927,-0.6051057907069819,1.145057445357944,-0.0559074078786213,-0.0096220987899477,0.5559193195326791,-1098.7891165442973,5.535077069877825,32.00240493307141,8.371752886725735,0.3770153269270391,1.624709060962404,-4808.800448633833,-1.3386553842519,1.0412340730194487,-6556.46375472246,0.3536132348624224,277.16945358842526,251.37385301291047,11.644205634053826,2.422320814104314,-0.0046085196476262,1400.3173520747114,522.3865638894146,0.0124983170863721,-9.779737483583872,0.0,33.613041876991275,0.5559193195326791
205.26708336073068,0.8489612686587671,13.992527473783875,1.042533486935526,37.85596832981144,0.9734218643008392,5310.473284484531,-922.04261161974,0.0357298319091743,1.042533486935526,0.0,-6763.004762295185,-0.6004166050080298,1.1544092041130112,-0.0559548669826362,-0.0094973900513986,0.4980422546652903,-1097.3288019919091,5.52168123501449,31.346669300066125,8.200409647491126,0.3941630310659849,1.6011272432672092,-4808.75507142986,-1.3403485969718545,1.049592466282439,-6562.679589914243,0.3602073493270168,278.76318055889993,255.79767660806525,12.027074880036023,2.436925852830244,-0.0048529897995744,1399.277736993309,508.8819994621732,0.0124521133050376,-9.790244237980197,0.0,33.0712573577202,0.4980422546652903
207.9091615787445,0.8631432560384243,14.003078876740773,1.0520581996893057,37.33961316216352,0.9894376589931944,5310.628955916493,-928.2294224468684,0.0371917822383225,1.0520581996893057,0.0,-6763.223817362647,-0.5958149237098439,1.163806401112276,-0.0560045729536238,-0.0093730085820367,0.4397169853855462,-1095.595621205847,5.5082682549576365,30.685211160463226,8.028429522750512,0.4122532388726336,1.577171351282523,-4808.7105154635365,-1.342080731585867,1.05798459919061,-6569.004849676737,0.3670121417585367,280.3797372776663,260.2171357098911,12.431479231307131,2.451525095311816,-0.0050613606410882,1398.2018272218263,495.3319570187133,0.0124303455816264,-9.800577677084966,0.0,32.5203281364068,0.4397169853855462
210.41491566436025,0.877411071016282,14.011359226253372,1.061637546891271,36.81988814226656,1.0055770972095337,5310.784054076033,-934.4545358416184,0.0386909489129852,1.061637546891271,0.0,-6763.4504592737385,-0.591340962765163,1.1732502449466218,-0.0560561622581122,-0.0092487133656688,0.3809960004989614,-1093.5743124437572,5.494837733329254,30.01828083034867,7.855833302851962,0.4313652687077636,1.552845049342552,-4808.666772195897,-1.3438530980301775,1.0664114522085355,-6575.440147305019,0.3740394331177319,282.0191909148222,264.63136762286985,12.859164376444513,2.466116417779261,-0.0052332979850436,1397.0868034341245,481.7363141548244,0.0124323460692465,-9.810738873472957,0.0,31.960262289224488,0.3809960004989614
212.76650717736484,0.8917623916946205,14.017359688198107,1.0712732350876155,36.29684560132039,1.0218385350095294,5310.938565675875,-940.7285270223916,0.0402283541830072,1.0712732350876155,0.0,-6763.685164979519,-0.587037392413114,1.1827419596532842,-0.0561092713246333,-0.0091242720051856,0.3219321449283859,-1091.2520145964338,5.4813892611495785,29.346172910114447,7.682641825948524,0.4515884042674678,1.5281506377193417,-4808.623832827871,-1.345666886027814,1.0748740458548989,-6581.93946063383,0.381302234889526,283.68160596172214,269.03889352509714,13.31206928147916,2.480697969733537,-0.005369010060418,1395.9306082352682,468.0964746347581,0.0124571046045418,-9.820686411799796,0.0,31.391069873624105,0.3219321449283859
214.95917678742245,0.9061950369054852,14.02107192555049,1.0809670217784673,35.77054227796145,1.03822039636826,5311.092477537363,-947.060787723451,0.0418056928279462,1.0809670217784673,0.0,-6763.928265336992,-0.5825154585682396,1.1922827733896704,-0.0561635419430336,-0.0089994636664019,0.2625785721571428,-1088.6183285786208,5.467922418289644,28.669203609648665,7.5088761148469825,0.4730236453934946,1.5031379237781226,-4808.581688298658,-1.3475230397123108,1.0833734385457785,-6588.474464968658,0.3888148319512245,285.36704195867225,273.4376137036966,13.792353035270608,2.4952678272443065,-0.0054696437314446,1394.731880089483,454.41539576750665,0.0125035712350758,-9.830709325323038,0.0,30.81276427632142,0.2625785721571428
216.99146271192663,0.92070733133603,14.022492551061283,1.0907204849045622,35.241037987163864,1.0547209016504466,5311.245776629902,-953.4585940557632,0.0434250801873139,1.0907204849045622,0.0,-6764.179813464175,-0.5788365238433478,1.2018729594614508,-0.0562187011136311,-0.0088740312437396,0.2029886963944801,-1085.657956756365,5.454436802781219,27.98769573937775,7.334563735977023,0.4957846894114656,1.478792321674701,-4808.540329290359,-1.3494164403436262,1.0919105620494458,-6595.027544831792,0.396593399889751,287.0755528393041,277.824184536007,14.302393730000524,2.50981319006102,-0.0055522974830243,1393.4909694772798,440.6932958856637,0.0125809726114899,-9.839292197242967,0.0,30.22536386287948,0.2029886963944801
